Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Source,Number_News,Media_Attention,Reliability,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Time_Period,First_Shot,Duration_min,Summary,Narrative,Situation,Targets,Accomplice,Accomplice_Narrative,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Active_Shooter_FBI,Shots_Fired,LAT,LNG
20170328PALIP,3,28,2017,3/28/17,Linton Middle School,0,1,1,1,http://www.post-gazette.com/local/east/2017/03/28/Linton-Middle-School-shooting-Penn-Hills/stories/201703280186  http://www.post-gazette.com/local/east/2017/11/01/Details-fatal-shooting-Deven-Holloway-NIcholas-Knight-Penn-Hills-Linton-Middle-School/stories/201711010188  https://triblive.com/local/pennhills/12896996-74/district-attorney-says-deven-holloways-shooting-death-outside-penn-hills-school-was,,,3,Spring,Penn Hills,PA,Middle,Parking Lot,Outside on School Property,No,After School,4:30 PM,1,Attempted robbery gone wrong,"16 year old pulled gun on 22 year old after male and three friends parked at the school to play basketball. The back seat passenger got out at which time the 16 year old robber jumped in, pulled gun, and demanded money from everyone. When they tried to reason with him, the robber hit driver in the head with the gun. The robber then got out of car and shot into it. The 22 year old driver then pulled his own gun and shot/killed robber then left scene. 22YOM was later arrested but not charged.",Self-defense,Victims Targeted,Yes,three other men with shooter - were with him to play basketball - victims of attempted robbery.,No,No,No,No,No,No,No,<5,40.48076,-79.813268
20170321CAKIK,3,21,2017,3/21/17,King City High School,0,1,1,0,https://www.thecalifornian.com/story/news/my-safety/2017/03/21/authorities-hunt-king-city-school-shooting-suspect/99464446/,11,Regional,3,Spring,King City,CA,High,Parking Lot,Outside on School Property,Yes,Morning Classes,11:00 AM,1,Drive-by outside of school,Victim was in his car when 2 males approached and started shooting. Shooters fled and victim (student) drove himself home before he went to the hospital. Likely gang-related.,Drive-by Shooting,Victims Targeted,Yes,two fled together,No,No,No,No,No,Yes,No,<10,36.209328,-121.134212
20170316ALROM,3,16,2017,3/16/17,Robert E. Lee High School,0,1,1,0,https://www.wsfa.com/story/34932957/16-year-old-charged-in-shooting-that-injured-lee-high-school-student/ https://www.montgomeryadvertiser.com/story/news/2017/03/16/one-injured-shooting-near-robert-e-lee-high-school/99271332/,,Local,4,Spring,Montgomery,AL,High,Parking Lot,Outside on School Property,Yes,Dismissal,3:00 PM,1,"Student fired shot at targeted student leaving school, missed and struck female student",16YOM student left school to get gun and returned at dismissal. He fired a specific student he targeted while he was leaving the school with a group of students. Shot missed and struck female student. Target fled area and shooter fired shots at him leaving the area in a vehicle.,Escalation of Dispute,Both,No,,No,No,No,,No,No,No,,32.378476,-86.271742
20170218MNMAM,2,18,2017,2/18/17,Maplewood Middle School,0,0,0,1,https://www.twincities.com/2017/02/18/man-kidnaps-ex-fiancee-kills-himself-in-middle-school-parking-lot/,1,Local,2,Winter,Maplewood,MN,Middle,Parking Lot,Outside on School Property,No,Not a School Day,6:00 AM,,"Estranged fiance kidnaps the mother of his child (victim), kills himself at the school's parking lot, no relation to school","Victim was being dropped off at her brother's house by a third party. Shooter was her estranged fiance who she had a child with. Shooter pointed a gun at them and kidnapped victim, drove her to the school's parking lot where she escaped, and and then shooter shot himself.",Suicide/Attempted,Victims Targeted,No,,Yes,No,No,N/A,,No,No,1,44.998161,-92.999321
20170206LASCB,2,6,2017,2/6/17,Scotlandville Magnet High School,0,0,0,0,http://www.theadvocate.com/baton_rouge/news/crime_police/article_c0f86974-ed92-11e6-98ec-1fec7cb6253b.html,,,2,Winter,Baton Rouge,LA,High,Outside on School Property,Outside on School Property,Yes,Lunch,12:00 PM,1,Shots fired (all missed) during argument,The shooter was about to get into a fight with 2 other students (with whom he had an online argument) on campus when he took out a gun and fired 3 times. No one was hurt. The shooter fled the area but was arrested by an officer later. School was put on lockdown.,Escalation of Dispute,Neither,,,No,No,No,,,No,No,3,30.53365,-91.177851
20170127SCSOA,1,27,2017,1/27/17,South Aiken High School,0,3,3,0,https://www.postandcourier.com/aikenstandard/news/suspect-in-2017-shooting-at-south-aiken-high-school-pleads-guilty/article_3297d982-721b-11eb-8b66-63e7255c0916.html https://www.aikenstandard.com/news/two-charged-in-connection-with-south-aiken-high-school-shooting/article_b4e9779c-e97b-11e6-aa68-974774435f6b.html,2,Local,5,Winter,Aiken,SC,High,Beside Building,Outside on School Property,No,Sport Event,9:00 PM,1,Fight outside basketball game (rival schools),"Large fight outside of basketball game attended by 1000 people. Two men flashed guns at each other prior to the fight. Multiple shots were fired striking 3 people (15-year-old female student, 14-year-old female student, and adult male). 18-year-old male and 19-year-old male were charged with carrying weapons on school property. 19-year-old male plead guilty in 2021 assault and battery of a high and aggravated nature, possession of a weapon on school property, breaking and entering into an automobile, criminal conspiracy and attempted escape.",Escalation of Dispute,Both,Yes,Two carrying guns involved in shooting,No,No,No,No,No,Yes,No,3,33.521815,-81.712936
20170127ILSCN,1,27,2017,1/27/17,Thomas G Scullen Middle School,1,0,1,0,https://chicago.cbslocal.com/2017/01/30/naperville-police-college-professor-may-have-been-targeted-in-fatal-shooting/ https://www.chicagotribune.com/suburbs/aurora-beacon-news/opinion/ct-abn-crosby-lange-murder-st-0116-20220114-dg4dzjn2fvfotmq6do6bgs6rbi-story.html https://www.cbsnews.com/news/naperville-shooting-of-professor-matthew-lange-in-car-may-have-been-targeted-act-cops-say/,10,Regional,4,Winter,Naperville,IL,Middle,Parking Lot,Outside on School Property,No,Evening,8:00 PM,1,Adult male fatally shot in the parking lot while picking up child,A 37-year-old male college professor was fatally shot while picking up his 4-year-old son from an evening program at the middle school. He was inside his vehicle and shot through a closed window. Police determined it was a targeted shooting and not a robbery. Motive unknown. Suspect fled and was not identified.,Unknown,Victims Targeted,No,,No,No,No,No,No,No,No,,41.69601,-88.211005
20170120OHWEW,1,20,2017,1/20/17,West Liberty-Salem High School,0,1,1,0,https://www.campussafetymagazine.com/safety/west-liberty-salem-high-school-shooting/ https://www.whio.com/news/local/school-shooting-victim-graduates-cedarville-university-reflects-forgiving-shooter/WD3Q3LLQQ5EJ3NFGZORVXUMFYA/ https://www.springfieldnewssun.com/news/local-education/west-liberty-still-healing-year-after-school-shooting/XCffIKOYjkCzCGsQ5BzCGO/ https://www.mydaytondailynews.com/news/crime--law/west-liberty-salem-school-shooting-case-pushed-back-2018/NGROrKc1aatoWx7i76vwuK/ http://fox45now.com/news/local/west-liberty-salem-shooting-suspect-allegedly-asked-victim-to-shoot-him-in-bathroom https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf https://www.whio.com/news/local/prosecutor-opposes-school-shooter-appeal-ohio-high-court/mFdMS0ZHweTNdy0nEDwV2I/,100,National,5,Winter,West Liberty,OH,High,Bathroom,Inside School Building,Yes,Morning Classes,7:36 AM,,"Student snuck shotgun into school, prepared in bathroom, shot student who surprised him, then fired into two classrooms","Student was preparing for planned school shooting in the bathroom when another student walked in to check his hair before leaving for a debate team trip. The shooter shot him in the chest with a shotgun. Victim told shooter that nobody died yet, don't hurt anyone else, and go get help. Shooter went into hallway, fired at students who were running and then fired into 2 classroom before being tackled by a staff member.",Indiscriminate Shooting,Random Shooting,No,,No,No,No,No,No,No,Yes,99,40.215849,-83.754659
20170117FLFRE,1,17,2017,1/17/17,Franklin County Elementary School,0,0,0,0,http://www.wtxl.com/news/gun-goes-off-at-franklin-county-school/article_5f86d63a-ddb1-11e6-b2c8-b722f449d29e.html,,,2,Winter,Eastpoint,FL,Elementary,Parking Lot,Outside on School Property,Yes,Dismissal,,1,Gun discharged in car while parent was picking child up,Gun accidentally discharged in car while parent was picking child up. No injuries.,Accidental,Neither,No,,No,No,No,No,No,No,No,1,29.743527,-84.87649
20170110ALALA,1,10,2017,1/10/17,Alexander City Middle School,0,0,0,0,http://www.alexcityoutlook.com/2017/01/09/two-students-taken-into-custody-after-gun-goes-off-at-middle-school/,,,2,Winter,Alexander City,AL,Middle,Inside School Building,Inside School Building,Yes,Afternoon Classes,1:00 PM,1,"Student showing off gun, accidentally discharged",Gun fired while student was showing it off two other student. SRO was in the area and took custody of the weapon then detained both students. No injuries.,Accidental,Neither,No,,No,No,No,No,No,No,No,1,32.945093,-85.948736
20170103INCEE,1,3,2017,1/3/17,Central High School,0,0,0,1,https://www.courierpress.com/story/news/local/2017/01/03/coroner-arriving-after-police-activity-central-high-school/96101214/,1,Local,4,Winter,Evansville,IN,High,Front of School,Outside on School Property,Yes,School Start,7:00 AM,1,"Student commit suicide in the parking lot, had multiple guns and ammo","Evansville Police Department spokesman Sgt. Jason Cullum said Kellough's body was found by another student outside one of the school's doors just before 7 a.m. That student, police said, notified a school resource officer who was already inside. That officer alerted dispatchers and confirmed that Kellough was dead, according to Cullum. Several units from both the Evansville Police Department and the Vanderburgh County Sheriff's Office responded to the scene, but Cullum made assurances that there were no additional threats at the school. While police investigated, students and staff were redirected to other doors at the school but still allowed inside. Three guns, magazines and bullets found with teen who killed himself.

",Indiscriminate Shooting,Both,No,,No,No,No,,No,No,Yes,1,38.028889,-87.577975
20170101DELAH,1,1,2017,1/1/17,Lake Forest South Elementary School,0,1,1,0,https://www.newspapers.com/image/255982409/?terms=shot%2Bin%2Bschool%2Bparking%2Blot; http://www.wboc.com/story/34181932/dover-man-arrested-for-harrington-shooting,,,2,Winter,Harrington,DE,Elementary,Field (General),Outside on School Property,No,Not a School Day,4:00 PM,1,Fight broke out among teens playing football on school grounds,"A group of teens were playing football on school grounds when they got into a fight with another group of teens. Someone pulled a handgun and fired into the crowd, striking the victim in both legs. The shooter then gave the gun to another mn to get rid of. Both shooter and accomplice were located, arrested, and charged.",Escalation of Dispute,,Yes,David Brown,No,No,No,No,No,No,No,Multiple,38.930504,-75.583222
20161216FLSAJ,12,16,2016,12/16/16,Samuel W. Wolfson High School,0,0,0,0,https://www.actionnewsjax.com/news/local/police-shots-fired-into-a-jacksonville-school-bus/476620032/ https://www.news4jax.com/news/2016/12/18/police-17-year-old-arrested-in-school-bus-shooting/,2,Local,4,Winter,Jacksonville,FL,High,School Bus,School Bus,Yes,Dismissal,2:50 PM,1,Teen shot BB gun at bus breaking window and injuring student inside,A 17 year-old male student fired a BB gun at the school bus which broke a window and injured a student inside. Teen was arrested and charged with a felony.,Intentional Property Damage,Random Shooting,No,,No,No,No,No,No,No,No,,30.249594,-81.615588
20161209NVHUR,12,9,2016,12/9/16,Hug High School,0,1,1,0,https://www.rgj.com/story/news/education/2018/04/10/judge-orders-hug-high-student-who-shot-police-texas-treatment-center/505063002/   https://www.cbsnews.com/news/nevada-teen-shot-by-school-police-logan-clark-speaks-out/   https://www.newspapers.com/image/250043890/?terms=logan%2Bclark,,,3,Winter,Reno,NV,High,Outside on School Property,Outside on School Property,Yes,Morning Classes,11:25 AM,1,Officer shot student holding knife,Police officer shot a 14 year old student who was threatening other students with knives. Victim said he took knives to school after repeated bullying.,Officer-Involved Shooting,Victims Targeted,No,,No,No,Yes,,,,No,1,39.555085,-119.797296
20161209MOBAS,12,9,2016,12/9/16,Bayless High School,0,1,1,0,https://fox2now.com/2016/12/09/person-shot-on-bayless-high-school-campus-basketball-game-cancelled/ .   https://www.ksdk.com/article/news/local/high-school-shooting-linked-to-5-debt/63-367748785,,,5,Winter,St. Louis,MO,High,Gym,Inside School Building,No,Sport Event,7:15 PM,1,Fight ensued over a $5 debt,"Three men entered the gym during a basketball game, confronted the victim about a $5 debt, shot him once, and fled the area. No suspect identified.",Escalation of Dispute,Victims Targeted,Yes,Three men confronted victim,No,No,No,No,No,No,No,1,38.6270025,-90.1994042
